condition,hidden_size,unit,metric,value
pure_rl,128,seed42_r5,peak_population,463.21
pure_rl,128,seed42_r5,total_agents,1158.415
pure_rl,128,seed42_r5,avg_lifetime,2096.7505
pure_rl,128,seed42_r5,lifetime_p90,2368.4415000000004
pure_rl,128,seed42_r5,survived_frac,0.06439398788898548
pure_rl,128,seed42_r5,avg_learned_weight_diff,0.000958215
pure_rl,128,seed42_r5,genome_variance,0.039902075
pure_rl,128,seed42_r5,cells_visited,921.6284985947161
pure_rl,128,seed42_r5,cave_entries,1.5234815354058788
pure_rl,128,seed42_r5,food_total,7.396574293721264
pure_rl,128,seed999_r1,avg_fitness,6.943567000000001
pure_rl,128,seed999_r1,top20percent_fitness,19.610727
pure_rl,128,seed999_r1,peak_population,475.905
pure_rl,128,seed999_r1,total_agents,1114.76
pure_rl,128,seed999_r1,avg_lifetime,2131.741
pure_rl,128,seed999_r1,lifetime_p90,2446.051
pure_rl,128,seed999_r1,survived_frac,0.04979411837814315
pure_rl,128,seed999_r1,avg_learned_weight_diff,0.00097031
pure_rl,128,seed999_r1,genome_variance,0.11146346999999998
pure_rl,128,seed999_r1,cells_visited,870.0337922512789
pure_rl,128,seed999_r1,cave_entries,2.230679053351524
pure_rl,128,seed999_r1,food_total,7.218093831774456
pure_rl,128,seed999_r2,avg_fitness,7.087078
pure_rl,128,seed999_r2,top20percent_fitness,20.084872500000003
pure_rl,128,seed999_r2,peak_population,478.215
pure_rl,128,seed999_r2,total_agents,1151.15
pure_rl,128,seed999_r2,avg_lifetime,2113.126
pure_rl,128,seed999_r2,lifetime_p90,2387.077
pure_rl,128,seed999_r2,survived_frac,0.05469649107974051
pure_rl,128,seed999_r2,avg_learned_weight_diff,0.0009979650000000002
pure_rl,128,seed999_r2,genome_variance,0.034370319999999996
pure_rl,128,seed999_r2,cells_visited,928.6063432215656
pure_rl,128,seed999_r2,cave_entries,2.362599154799852
pure_rl,128,seed999_r2,food_total,7.46980689361625
pure_rl,128,seed999_r3,avg_fitness,6.929322
pure_rl,128,seed999_r3,top20percent_fitness,19.2300065
pure_rl,128,seed999_r3,peak_population,458.475
pure_rl,128,seed999_r3,total_agents,1093.165
pure_rl,128,seed999_r3,avg_lifetime,2123.5359999999996
pure_rl,128,seed999_r3,lifetime_p90,2423.305
pure_rl,128,seed999_r3,survived_frac,0.051671231407497874
pure_rl,128,seed999_r3,avg_learned_weight_diff,0.00098364
pure_rl,128,seed999_r3,genome_variance,0.050567060000000004
pure_rl,128,seed999_r3,cells_visited,897.0667967319079
pure_rl,128,seed999_r3,cave_entries,2.776119923285869
pure_rl,128,seed999_r3,food_total,7.469106215280281
pure_rl,128,seed999_r4,avg_fitness,7.0245395
pure_rl,128,seed999_r4,top20percent_fitness,19.726907
pure_rl,128,seed999_r4,peak_population,466.99
pure_rl,128,seed999_r4,total_agents,1132.845
pure_rl,128,seed999_r4,avg_lifetime,2091.075
pure_rl,128,seed999_r4,lifetime_p90,2315.0170000000003
pure_rl,128,seed999_r4,survived_frac,0.05210933026611027
pure_rl,128,seed999_r4,avg_learned_weight_diff,0.000975525
pure_rl,128,seed999_r4,genome_variance,0.1025132
pure_rl,128,seed999_r4,cells_visited,910.6873745632873
pure_rl,128,seed999_r4,cave_entries,2.261875916094076
pure_rl,128,seed999_r4,food_total,7.39950547580928
pure_rl,128,seed999_r5,avg_fitness,7.073588
pure_rl,128,seed999_r5,top20percent_fitness,19.675691
pure_rl,128,seed999_r5,peak_population,473.86
pure_rl,128,seed999_r5,total_agents,1157.76
pure_rl,128,seed999_r5,avg_lifetime,2083.1725
pure_rl,128,seed999_r5,lifetime_p90,2288.113
pure_rl,128,seed999_r5,survived_frac,0.05280116043760878
pure_rl,128,seed999_r5,avg_learned_weight_diff,0.00098883
pure_rl,128,seed999_r5,genome_variance,0.065787135
pure_rl,128,seed999_r5,cells_visited,935.1025383941757
pure_rl,128,seed999_r5,cave_entries,1.7940801354676592
pure_rl,128,seed999_r5,food_total,7.456562629695558
